class_label,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19
cat,-337.0928955078125,95.143310546875,53.48830032348633,23.590532302856445,-39.830265045166016,10.492133140563965,-3.300401449203491,-0.9865075349807739,-7.609360218048096,-10.775774955749512,3.3213553428649902,-5.309219837188721,13.673579216003418,-3.4353203773498535,2.254296064376831,12.72480583190918,2.6490845680236816,9.713583946228027,-0.46209487318992615,-5.613586902618408
cat,-305.5065612792969,165.84945678710938,-41.224430084228516,55.59109115600586,-41.6390266418457,39.0854377746582,-17.497928619384766,10.399118423461914,-0.5853716731071472,-0.6116541624069214,13.56773567199707,-6.413524150848389,15.975930213928223,-10.141676902770996,8.51044750213623,-6.467662811279297,1.2312339544296265,-0.8518006801605225,-5.419083595275879,2.9558193683624268
cat,-378.2047424316406,67.24153137207031,4.67470645904541,15.28243637084961,4.495144367218018,4.940817356109619,10.816228866577148,5.654941082000732,-2.257333517074585,-6.852497100830078,-7.789903163909912,-6.9934210777282715,-2.1741020679473877,-2.712963581085205,-0.08179520815610886,-0.15859223902225494,-4.352652072906494,-2.9984753131866455,-2.5993926525115967,-2.3058295249938965
cat,-384.6997375488281,66.05758666992188,13.350519180297852,18.907371520996094,11.8755464553833,10.122817993164062,10.879064559936523,8.692197799682617,5.2520575523376465,0.9956985116004944,4.402982711791992,2.85054349899292,0.8466424345970154,0.5510205030441284,0.13337922096252441,3.960587739944458,6.037333011627197,5.685414791107178,2.5818674564361572,-2.0178627967834473
cat,-427.6724853515625,121.93599700927734,-29.998878479003906,60.969303131103516,-15.761484146118164,27.820556640625,-6.1994242668151855,13.094416618347168,11.52639389038086,-2.9482405185699463,12.887239456176758,-6.706915378570557,8.365682601928711,-5.900943279266357,5.521547794342041,2.459174633026123,4.001594066619873,6.2499284744262695,-2.836805582046509,4.9708709716796875
cat,-412.00872802734375,121.92735290527344,-32.47486877441406,65.93966674804688,-18.899337768554688,30.95101547241211,-7.077187538146973,14.881307601928711,12.613375663757324,-4.250608921051025,11.777351379394531,-8.893902778625488,8.816027641296387,-7.118907451629639,6.318758487701416,3.121732711791992,2.914133310317993,4.695247173309326,-2.815091371536255,6.351593971252441
cat,-290.66998291015625,130.3046112060547,-2.035024881362915,13.986194610595703,2.0225954055786133,10.66171932220459,-2.680471420288086,0.2787754535675049,4.222163200378418,-2.6182191371917725,-0.5482169389724731,-5.505809307098389,-1.2819249629974365,-4.420313835144043,-0.9448143839836121,2.014910936355591,3.223886489868164,5.89858865737915,4.149607181549072,5.961101531982422
cat,-401.52142333984375,160.36117553710938,-27.867259979248047,49.649356842041016,-0.9102857112884521,11.915399551391602,-11.826311111450195,-1.5466147661209106,-11.00649356842041,-18.184524536132812,7.02739953994751,-15.811371803283691,-5.717377662658691,-8.860956192016602,-7.226449966430664,-8.25466537475586,-8.962885856628418,-2.6951687335968018,-8.790736198425293,-5.734499454498291
cat,-223.1479949951172,148.39891052246094,-107.95707702636719,-2.6659111976623535,-11.422380447387695,-30.39516258239746,0.5000622868537903,3.2639448642730713,4.096563339233398,13.767212867736816,22.94757652282715,9.953779220581055,1.0319409370422363,16.29557228088379,10.948786735534668,-6.020126819610596,4.81003999710083,7.923099994659424,8.680639266967773,7.138373851776123
cat,-300.24932861328125,115.53297424316406,-6.92641019821167,4.387090682983398,-7.557154655456543,9.152325630187988,7.799811363220215,11.085914611816406,2.41924786567688,-5.0194244384765625,5.348062992095947,6.8794755935668945,7.727852821350098,3.485339403152466,5.165679931640625,-3.405912399291992,-3.7935307025909424,0.4841189980506897,1.0193151235580444,1.7013486623764038
cat,-337.5079345703125,94.02105712890625,-107.77641296386719,-24.646045684814453,15.155475616455078,19.52887535095215,-3.3278088569641113,-1.8930249214172363,-2.41135311126709,-2.2579009532928467,16.515092849731445,-6.989172458648682,-11.966830253601074,-7.577693462371826,-7.641120433807373,2.4676897525787354,-1.078333854675293,-3.4185385704040527,-1.1996204853057861,1.6084386110305786
cat,-200.1120147705078,149.2432861328125,-38.84318923950195,52.87015151977539,-16.782596588134766,29.58756446838379,-6.707180976867676,9.722867012023926,-1.3899394273757935,17.011642456054688,19.476512908935547,-32.253662109375,-2.326986789703369,-9.192291259765625,4.318878173828125,-3.659059524536133,-7.56702184677124,3.142124891281128,2.102177858352661,3.169045925140381
cat,-274.6231384277344,73.78443145751953,-53.000587463378906,81.1806411743164,-9.545159339904785,21.81650161743164,-6.058767318725586,16.97787094116211,3.3853087425231934,-12.939119338989258,20.46767234802246,3.0537147521972656,35.03533935546875,9.789693832397461,-8.575396537780762,-8.682156562805176,0.4402436316013336,18.73800277709961,-0.4387305676937103,-8.587642669677734
cat,-285.54376220703125,152.48373413085938,-92.45365142822266,3.713352918624878,33.35102081298828,-40.91074752807617,-2.236006498336792,19.120359420776367,-21.23611831665039,-1.6029661893844604,6.092619895935059,-18.21744728088379,-1.098203420639038,4.353765487670898,-5.087882995605469,9.073936462402344,7.211195945739746,-1.4272147417068481,9.255127906799316,4.443901538848877
cat,-400.4977111816406,27.995750427246094,-56.78720474243164,43.853240966796875,-19.550325393676758,19.24867820739746,-6.93334436416626,2.971958875656128,2.026207685470581,-6.862574100494385,3.136720657348633,-1.925478219985962,20.972753524780273,9.304067611694336,15.096935272216797,4.868346691131592,-2.3290417194366455,3.4180235862731934,1.1281379461288452,2.8638057708740234
cat,-352.47137451171875,39.93584442138672,-109.16827392578125,58.70869827270508,-42.9681396484375,27.577068328857422,-26.65115737915039,-0.297650009393692,-2.3613359928131104,-13.083536148071289,-1.3063114881515503,-10.484297752380371,26.80229949951172,5.0278730392456055,24.891340255737305,11.189806938171387,4.990563869476318,7.302088737487793,-0.4722300171852112,1.42904794216156
cat,-393.76458740234375,65.89569854736328,-73.1693344116211,49.681373596191406,-34.121620178222656,24.084030151367188,-12.063666343688965,-1.2568858861923218,-3.331206798553467,-11.387922286987305,2.164428234100342,-12.30874252319336,13.962114334106445,0.8007465600967407,9.716609954833984,5.020565986633301,5.406844615936279,5.966517448425293,0.13292661309242249,5.4526896476745605
cat,-285.5084533691406,135.87985229492188,-28.685375213623047,-3.6838300228118896,-3.0776710510253906,-7.842785835266113,-10.449955940246582,-5.391933917999268,-2.817486524581909,-1.1035579442977905,-12.420371055603027,-15.865220069885254,-4.8005571365356445,-22.24555778503418,-6.295957565307617,10.717318534851074,7.712717056274414,11.317849159240723,0.2581002414226532,-4.203302383422852
cat,-395.3516540527344,135.73199462890625,-1.7514936923980713,32.856536865234375,5.786473274230957,4.397519588470459,-8.046700477600098,-6.953906059265137,-9.171184539794922,-15.652349472045898,0.06378483027219772,-12.75612735748291,-6.37480354309082,-2.6790266036987305,-8.451544761657715,-3.552797317504883,-6.767746448516846,-4.624887943267822,-3.7384586334228516,-5.513925075531006
cat,-184.34915161132812,131.91903686523438,-60.71949768066406,57.95604705810547,-18.330263137817383,39.84754180908203,-16.246278762817383,17.390518188476562,14.059012413024902,-9.906858444213867,6.16351842880249,-3.1615030765533447,19.80865478515625,2.88613224029541,20.141830444335938,1.6251099109649658,2.1788296699523926,7.572185039520264,1.6517599821090698,3.7526357173919678
cat,-340.5269470214844,142.69644165039062,39.520484924316406,32.338623046875,24.304271697998047,33.82183837890625,18.303279876708984,9.034188270568848,4.036655902862549,-0.5946269631385803,6.9423322677612305,4.761604309082031,2.208270311355591,6.684937953948975,13.205841064453125,4.554306507110596,6.337656497955322,7.193668365478516,1.2334989309310913,3.5250096321105957
cat,-288.47711181640625,93.19667053222656,-31.311403274536133,7.152876853942871,-30.19393539428711,8.746770858764648,-4.843245983123779,-5.073092937469482,-1.3988747596740723,-8.620892524719238,-7.1292924880981445,-10.37221908569336,-0.5803074836730957,-3.872624158859253,8.632862091064453,-6.337911605834961,-0.7574594616889954,7.683740615844727,-3.482383966445923,4.090346813201904
cat,-220.2032928466797,127.10761260986328,-74.38273620605469,43.02325439453125,-35.348941802978516,30.677288055419922,-17.863651275634766,5.26291036605835,6.712152481079102,-2.282890558242798,11.781864166259766,-9.92841911315918,15.025775909423828,-7.7152204513549805,3.1828649044036865,1.1863291263580322,7.120841026306152,11.241735458374023,4.175503730773926,13.000482559204102
cat,-312.2875671386719,130.2401580810547,-8.126110076904297,5.670768737792969,-0.9015883207321167,8.362115859985352,2.3624722957611084,-12.782862663269043,-0.6077337265014648,-10.889839172363281,-8.835088729858398,3.373025894165039,3.249807119369507,14.344276428222656,18.811519622802734,11.715910911560059,4.073526859283447,-3.6532373428344727,1.2075092792510986,7.882655143737793
cat,-279.5793762207031,108.60121154785156,-7.255853652954102,17.901140213012695,-3.5117056369781494,10.322351455688477,-3.201995372772217,-0.6406087875366211,9.676641464233398,-5.502532482147217,-2.1178479194641113,1.478334665298462,9.50308609008789,17.043407440185547,17.90996742248535,6.677469253540039,-1.3296589851379395,-4.4061174392700195,-0.27301734685897827,5.254292964935303
cat,-276.2138671875,90.09295654296875,-51.56683349609375,45.62299728393555,-9.544374465942383,16.865859985351562,-1.5998564958572388,4.92045259475708,16.778440475463867,-1.3187205791473389,12.411567687988281,-0.32218584418296814,9.062260627746582,0.8624047636985779,-0.39831510186195374,4.903176784515381,2.915087938308716,10.995973587036133,10.075551986694336,15.26091480255127
cat,-218.67922973632812,106.95751953125,-85.92130279541016,66.8531265258789,-34.653018951416016,29.93534278869629,-19.06041145324707,10.110928535461426,13.057862281799316,-5.390807628631592,13.044639587402344,-11.012837409973145,11.76065444946289,-9.534366607666016,7.014328956604004,6.060482978820801,6.6982421875,12.141081809997559,5.189910411834717,12.63825798034668
cat,-178.13572692871094,123.2232894897461,-95.07417297363281,4.489058494567871,-51.2734375,9.50440788269043,-13.532629013061523,6.655438423156738,10.551219940185547,-23.645368576049805,0.5596966743469238,-3.430436611175537,-0.8589656352996826,-6.20017671585083,6.790549278259277,6.806875705718994,5.274623394012451,2.8220174312591553,-1.670759677886963,1.7908045053482056
cat,-201.73988342285156,132.92774963378906,-99.9834213256836,-6.338527679443359,-31.14414405822754,12.21045207977295,-24.093685150146484,10.841229438781738,5.3522210121154785,-10.644804000854492,7.564454555511475,-13.969765663146973,-2.6184208393096924,-13.21104907989502,7.929374694824219,7.0823187828063965,3.53340744972229,5.380337715148926,-4.724292278289795,-0.02754245139658451
cat,-429.92236328125,4.286325931549072,-35.73155975341797,4.770491600036621,-12.450115203857422,28.18874168395996,-6.761186599731445,19.08726692199707,-11.992105484008789,-3.9905459880828857,11.930359840393066,2.446899175643921,7.568662643432617,-13.251238822937012,8.137481689453125,-3.110739231109619,1.6825000047683716,3.2122740745544434,1.828464388847351,2.3698384761810303
cat,-166.22381591796875,111.7156982421875,-136.9911346435547,29.379404067993164,-39.471351623535156,16.186851501464844,-28.348005294799805,17.32270050048828,0.7448553442955017,-8.621147155761719,9.965222358703613,-24.4708194732666,11.229012489318848,-2.8153069019317627,2.367426872253418,-0.46574193239212036,3.9018871784210205,3.397921562194824,-0.8294289112091064,4.851977825164795
cat,-136.55690002441406,92.37821960449219,-138.8422088623047,54.45164108276367,-56.137630462646484,25.093421936035156,-20.681684494018555,9.91187858581543,8.705301284790039,-7.522575378417969,6.142667293548584,-13.919356346130371,14.301237106323242,-10.752811431884766,-0.5243270397186279,-0.8897786736488342,4.863778114318848,-0.8206830024719238,-0.42137303948402405,2.0917136669158936
cat,-298.1474914550781,108.05098724365234,-35.37723159790039,34.9449577331543,-6.7571916580200195,27.825883865356445,-4.462413311004639,13.489129066467285,13.969286918640137,6.848384380340576,18.838090896606445,6.735538482666016,19.173259735107422,2.474318504333496,6.846995830535889,4.60452127456665,8.3937349319458,6.977173328399658,-3.5915446281433105,7.558102607727051
cat,-327.4458923339844,91.3663330078125,-35.336021423339844,28.418012619018555,1.4533873796463013,13.773632049560547,1.772191047668457,10.895231246948242,13.748015403747559,-3.4971790313720703,7.72054386138916,3.424044609069824,9.428240776062012,1.766427755355835,1.0321470499038696,2.5514369010925293,-1.3457984924316406,4.0318403244018555,0.10233496129512787,2.931061267852783
cat,-445.7795104980469,44.369937896728516,-49.21165466308594,7.661257266998291,-21.339603424072266,-6.854013919830322,-13.808263778686523,1.6523592472076416,-4.743225574493408,0.9453383684158325,-3.124006509780884,-3.2109973430633545,4.942110538482666,-8.994159698486328,3.5355007648468018,-5.832362651824951,-2.460702419281006,-4.085969924926758,-5.209291458129883,0.5121974945068359
cat,-269.65631103515625,137.1343994140625,-35.937740325927734,64.20643615722656,-29.96968650817871,33.84335708618164,-3.4779398441314697,6.364949703216553,5.757490634918213,-6.659029483795166,5.207614898681641,-8.706026077270508,12.38824462890625,-3.7288801670074463,8.673319816589355,-2.6303253173828125,-2.699540615081787,1.9296225309371948,-3.017094135284424,2.1430892944335938
cat,-271.1102294921875,137.66558837890625,-40.23454666137695,71.2238540649414,-35.00074005126953,36.841983795166016,-6.718086242675781,7.5116868019104,5.619149208068848,-7.549485683441162,5.977044105529785,-9.373659133911133,12.239252090454102,-5.838167667388916,8.37230110168457,-3.137467384338379,-1.11946439743042,1.2987204790115356,-2.725891351699829,1.8709346055984497
cat,-257.2604675292969,125.15934753417969,-32.47842025756836,62.29695129394531,-28.974529266357422,31.73223304748535,-3.925842523574829,4.236312389373779,7.9819722175598145,-9.058533668518066,5.508373260498047,-9.419946670532227,8.789857864379883,-3.7238688468933105,6.013002872467041,-1.5699323415756226,-3.3327174186706543,2.940849542617798,-2.1000113487243652,1.1735925674438477
cat,-258.3537292480469,95.47943115234375,4.254795551300049,64.4178466796875,-26.18540382385254,46.052703857421875,7.44124174118042,16.486459732055664,14.441116333007812,-4.9262471199035645,21.856369018554688,1.1622288227081299,15.987567901611328,5.309361457824707,3.189361095428467,0.12296127527952194,3.0764591693878174,8.824380874633789,4.828461647033691,7.564872741699219
cat,-275.53448486328125,110.39510345458984,-28.739530563354492,47.330352783203125,-9.464399337768555,28.974653244018555,-2.8130733966827393,11.19296646118164,1.7893664836883545,-1.750530481338501,5.817941665649414,-8.660680770874023,14.564237594604492,10.35252571105957,18.911937713623047,2.7600533962249756,-4.610286235809326,-5.330699920654297,0.01696201041340828,10.423042297363281
cat,-318.7661437988281,97.99775695800781,-37.457008361816406,72.59331512451172,-38.75743865966797,48.65308380126953,-5.231710433959961,17.126108169555664,2.6006429195404053,-4.821782112121582,23.41841697692871,-3.5103602409362793,15.858095169067383,-5.485246658325195,10.614768028259277,0.11696828901767731,6.128152370452881,10.566868782043457,-1.4542583227157593,0.22246108949184418
cat,-197.98513793945312,148.89559936523438,-13.839521408081055,55.10188674926758,-2.7927167415618896,29.680774688720703,-1.9006999731063843,17.96058464050293,9.333961486816406,1.5593111515045166,15.629319190979004,0.528437077999115,18.56022071838379,-0.7873198986053467,5.64907693862915,4.445581436157227,4.537846088409424,4.827071666717529,-0.7607141137123108,5.985790729522705
cat,-306.4209289550781,105.320068359375,-16.64379119873047,50.664634704589844,1.534586787223816,17.31025505065918,2.644319772720337,3.3130602836608887,12.035537719726562,8.084057807922363,12.46934700012207,0.366744726896286,2.7554352283477783,-3.8542418479919434,6.039003372192383,6.970614910125732,0.3327447175979614,-1.4269986152648926,2.3265557289123535,11.610066413879395
cat,-306.0632629394531,111.86968994140625,-20.533958435058594,53.090728759765625,-1.5906232595443726,23.00110626220703,0.4422430098056793,5.2776641845703125,13.301253318786621,6.3531084060668945,15.791163444519043,1.3078972101211548,5.377646446228027,-4.987026214599609,4.572630405426025,5.935804843902588,1.1524266004562378,-1.0622658729553223,-2.3150110244750977,11.963543891906738
cat,-297.91680908203125,122.09320068359375,-16.159006118774414,41.281734466552734,-1.2459616661071777,19.63308334350586,2.5521271228790283,4.0671515464782715,11.892853736877441,2.581495523452759,10.613641738891602,1.2258998155593872,8.25446605682373,-1.9655853509902954,2.229156494140625,6.538369655609131,2.3499481678009033,3.389286994934082,-1.0088000297546387,8.226168632507324
cat,-207.48330688476562,115.56941986083984,-35.68264389038086,39.70270919799805,-13.123984336853027,28.486722946166992,-9.787931442260742,11.823097229003906,6.504983901977539,10.797466278076172,18.642154693603516,-0.3509144186973572,4.958911895751953,-19.72416114807129,3.7359066009521484,4.467429161071777,3.014832019805908,-3.3842709064483643,-2.326054573059082,11.611176490783691
cat,-320.1005859375,137.74546813964844,-63.53207015991211,9.829511642456055,-1.4678939580917358,-0.7124893665313721,9.238686561584473,9.09888744354248,-0.2763185203075409,-4.322788715362549,-5.812658786773682,-10.71060848236084,11.72309398651123,14.796521186828613,18.6130428314209,15.891135215759277,9.364014625549316,7.501363754272461,-7.954667091369629,-8.667428970336914
cat,-339.27001953125,88.8748779296875,-15.85991382598877,45.12710189819336,5.325338840484619,24.138385772705078,15.432690620422363,16.04379653930664,11.216653823852539,5.568632125854492,15.925734519958496,2.5291123390197754,11.040050506591797,3.7892556190490723,5.828611373901367,6.5892205238342285,4.69503927230835,8.015817642211914,1.1860815286636353,5.773294448852539
cat,-176.90713500976562,103.88838195800781,-79.99431610107422,48.56296920776367,-50.37220001220703,24.36795425415039,-23.928499221801758,12.683692932128906,-5.500899791717529,-5.706727027893066,5.002841472625732,-11.202488899230957,10.487682342529297,-19.15065574645996,-0.13947699964046478,-10.179190635681152,0.5475457310676575,1.390252947807312,2.754253625869751,4.364307403564453
cat,-285.5985412597656,101.62305450439453,-15.008228302001953,40.03742218017578,-5.231439590454102,16.324600219726562,5.030402183532715,7.666572570800781,7.583569526672363,-1.106277585029602,10.357465744018555,0.06512828916311264,6.428861141204834,0.38078534603118896,4.934450626373291,6.91424560546875,6.316883563995361,10.455809593200684,4.4257893562316895,5.731377601623535
cat,-393.1701965332031,74.1093521118164,40.227317810058594,38.858741760253906,25.976972579956055,20.788602828979492,13.705957412719727,12.872346878051758,12.777251243591309,8.801336288452148,12.210443496704102,16.292768478393555,18.07569122314453,14.441904067993164,10.370166778564453,6.93463659286499,5.424490451812744,5.342944622039795,3.7080276012420654,3.1382651329040527
cat,-311.6581115722656,112.72323608398438,-19.029542922973633,42.58231735229492,-9.58445930480957,19.023448944091797,4.231985569000244,7.090874671936035,5.413719654083252,-3.8589882850646973,9.509110450744629,-1.8735394477844238,7.371973514556885,-1.0269906520843506,4.495999336242676,6.5040082931518555,5.874307632446289,10.279404640197754,3.4444971084594727,6.0961222648620605
cat,-395.4888610839844,93.35137939453125,10.950141906738281,36.5012321472168,8.743456840515137,29.733638763427734,17.31785011291504,18.918155670166016,6.82982063293457,-0.49547654390335083,15.520273208618164,4.7950310707092285,9.688095092773438,9.47795581817627,14.816246032714844,11.240341186523438,7.938637733459473,10.515315055847168,2.483977794647217,5.194945812225342
cat,-346.1753845214844,74.21027374267578,18.052078247070312,32.18669128417969,13.496881484985352,24.54686737060547,17.38487434387207,18.247629165649414,7.098214149475098,2.3319122791290283,13.851943969726562,8.007841110229492,8.788966178894043,11.21932601928711,13.269708633422852,8.61624813079834,9.407093048095703,7.498844623565674,2.9908790588378906,5.183869361877441
cat,-332.9968566894531,70.71021270751953,10.5654935836792,30.324695587158203,9.711352348327637,22.020353317260742,11.192286491394043,16.709074020385742,7.996541500091553,2.588913679122925,11.203551292419434,4.545119762420654,8.091562271118164,9.738149642944336,13.063790321350098,9.237027168273926,10.553997039794922,7.337413787841797,3.2255499362945557,4.514265060424805
cat,-312.9535217285156,96.52714538574219,-22.927757263183594,33.50114822387695,-13.701506614685059,28.179248809814453,-3.6773290634155273,3.704401969909668,6.605323314666748,-1.5364183187484741,7.38454532623291,-4.602157115936279,4.510565757751465,-4.755528450012207,0.36932453513145447,-2.9859395027160645,-0.6764877438545227,1.0412800312042236,1.2768055200576782,5.4784955978393555
cat,-287.327392578125,61.2718620300293,-51.76968002319336,12.516693115234375,-26.107194900512695,1.2675749063491821,-7.463075637817383,-4.900698184967041,0.07061935216188431,-6.727617263793945,1.6366074085235596,-5.637007236480713,-1.5089722871780396,-4.768697738647461,-2.632270097732544,-3.717411518096924,-0.9113848209381104,-1.1353116035461426,-0.8393113613128662,1.3161288499832153
cat,-293.5581359863281,61.20918655395508,-50.03353500366211,12.632584571838379,-25.94795799255371,0.8039677739143372,-6.466393947601318,-5.5345048904418945,-1.1421178579330444,-6.0053300857543945,2.556306838989258,-4.862264633178711,-2.321096181869507,-5.334373950958252,-2.209688901901245,-4.0938286781311035,-1.1965465545654297,-1.1309010982513428,-1.0051826238632202,1.6131993532180786
cat,-291.9814453125,62.84111404418945,-50.41792297363281,13.280817985534668,-24.81357765197754,-1.7879841327667236,-5.955322742462158,-5.9831156730651855,-1.5926642417907715,-5.657158851623535,2.709791421890259,-5.194113254547119,-3.2283666133880615,-4.42726993560791,-2.7996370792388916,-3.900103807449341,-0.5937689542770386,-1.533265471458435,-0.7644171714782715,1.2419397830963135
cat,-294.15374755859375,141.39515686035156,-120.42838287353516,-37.16171646118164,11.569300651550293,-21.280027389526367,2.5879805088043213,-1.2238727807998657,-9.806158065795898,8.091451644897461,-1.3686021566390991,-6.117239475250244,4.095208644866943,0.24210935831069946,1.051973581314087,4.513472080230713,-0.5584283471107483,-4.514005661010742,-7.947068691253662,-10.10881233215332
cat,-294.3415222167969,120.6611099243164,-85.55457305908203,-42.6965446472168,-7.299120903015137,-18.128320693969727,1.086140751838684,-8.176297187805176,-4.4750823974609375,13.993361473083496,-5.150222301483154,-3.404951333999634,15.693021774291992,4.048803806304932,0.2563363313674927,8.953965187072754,3.767920732498169,-1.4794574975967407,-3.5076193809509277,-6.878765106201172
cat,-287.82647705078125,106.13170623779297,-46.997371673583984,49.925941467285156,-10.208541870117188,43.613525390625,13.870013236999512,15.59208869934082,8.3464937210083,-22.300777435302734,0.026493800804018974,19.556278228759766,28.254451751708984,-8.747305870056152,-3.5856096744537354,5.576954364776611,-0.28259411454200745,-1.3097237348556519,19.922576904296875,13.301892280578613
cat,-318.5135192871094,131.5491485595703,-18.761919021606445,31.202482223510742,-1.249218463897705,7.461582660675049,-2.6828420162200928,-1.897653341293335,2.9399805068969727,-5.838474273681641,3.652979850769043,-2.8808271884918213,0.5585890412330627,-6.0156402587890625,-4.119604587554932,0.24074679613113403,-3.26774001121521,-1.2571983337402344,-3.222883462905884,1.6592483520507812
cat,-340.0738220214844,114.04924011230469,-21.2382869720459,47.5057258605957,10.73687744140625,27.445886611938477,16.700666427612305,10.112696647644043,9.699007987976074,5.77954626083374,5.942124843597412,-3.187931776046753,3.531606912612915,2.6886069774627686,12.93005084991455,13.986302375793457,13.859346389770508,13.415447235107422,5.147890567779541,1.33756422996521
